Time,Type,Status
25.26331762840897,3,0
10.49020356662356,4,1
499.81167635415443,4,0
145.49902751365858,3,1
6.675391790374242,2,0
32.95069855847569,3,1
18.5798827220963,2,1
3.712843820434212,3,1
5.445865562543864,4,0
57.06422237215756,1,0
55.99598004586695,2,0
9.52333014333052,1,0
6.377997878046613,1,0
94.24843473588139,4,0
148.10269288207917,4,0
8.227828469601816,1,1
1.39431583355595,3,0
2.122889076868588,3,0
535.6555574761858,1,1
10.326546596467168,2,0
121.55395472154201,2,0
7.587128537739936,1,0
1.684885992954319,4,1
209.91576924482385,1,0
31.447265625120224,3,1
22.709515103117216,2,1
50.18632363618013,2,1
0.9135855763781848,2,0
19.4305015544572,3,0
1022.1182318589948,4,0
5.250107686783166,1,0
5.022703921880224,4,1
17.365477081278655,4,0
3068.267616752298,2,1
3.2159601546942174,1,1
1896.2300566138729,3,0
282.15038624155613,2,1
16.029538849997152,2,1
188.80446431603792,1,0
106.05173457330518,2,1
8.434881687141425,1,0
3.825898255415589,2,1
214.33283232110364,3,0
45.00080407299884,1,0
35.30125912919098,3,0
346.3654619469452,2,1
32.16029352994159,4,1
1.6319767829405283,2,1
0.8965508931265019,4,0
40.76817188136878,1,1
103.95757412544133,3,0
3.4992297225841487,3,0
3.99064850027262,3,0
17.944955320362343,2,1
49.148302932685155,4,0
289.7192510237624,1,1
100.33152928776087,3,0
11.44024641641643,2,1
4741.672007236412,4,1
4.7974452380576516,2,1
109.03997975650313,2,1
461.09601150870316,3,1
0.2633695258769495,2,0
50.07459062395067,4,0
3.216182423164437,2,1
1183.5345456937446,3,1
61.38385202228071,2,1
4.286214373244707,2,1
1.290742464585004,2,1
42.79431454224117,1,0
2.9676115017345106,4,0
47.31048684392358,1,1
7.331334617907223,2,1
18.402339736671685,1,1
54.46479335589596,4,0
3333.2036985204777,4,1
39.232864803387386,2,1
8.273775562117176,4,1
2.0221087888804115,1,1
269.54072687345155,4,0
4180.389073617797,4,0
7.313211318243369,3,1
4.750751986181341,2,0
86.57346495473263,4,1
0.5644324565387407,1,0
351.7384072900696,1,1
285.0446509228186,3,1
3.94894144849583,1,0
9.10229268341037,2,1
1297.105972184882,2,1
46.48505828636381,2,1
35.063860944043505,4,1
30.22118335052142,3,1
6861.053257965134,2,1
3.7122042189751667,3,1
339.4029007668279,4,0
11.336716344589178,2,1
4.257474311701383,3,0
40.6370732221014,2,0
113.59236418129522,3,0
5.108381002654343,2,1
34.701077965261625,1,0
28.730343391230377,2,1
19.293563859384232,3,0
0.24980657989037916,2,1
6.67908776324629,1,1
0.45888987240650886,4,0
5.515815807848407,2,0
163.30344008830016,3,1
3708.85958456657,1,1
0.5214491824497758,3,0
43.12234361308246,1,1
1043.7507351785443,2,1
10.52889199920443,4,1
29.820239573699702,1,1
4.961801107298708,1,0
6.125837575293618,3,1
6.367801661528349,2,0
22.66888487391326,1,0
17.697542955879108,3,0
445.4009643472022,1,0
141.56293754777178,4,1
8.204434714492715,4,1
5.520328992781334,4,0
2.597773522507566,2,1
33.678528494512356,3,0
1.1590400904584368,3,0
10.678252765578035,3,1
8.271688891704184,1,0
795.1913912194776,3,1
2360.0500715784688,2,1
2.158845270432575,3,0
1080.7921778545178,2,1
10.790270795238964,1,1
1.513363729366532,2,1
186.2564743645594,2,0
141.45663719591894,3,0
491.371441699648,3,1
2.349285073959345,4,0
3189.754669339747,3,1
1350.288298639239,2,1
18.474915995895827,3,0
2.891201533934693,4,0
18.586986794789222,1,1
9.27404012811312,4,0
13.302010528079588,3,0
3.3697430203908403,2,1
1.7791437579696965,3,1
3.5596977758607777,4,0
31.154806709606536,4,0
50.08570505401252,3,0
9.335109519685679,3,0
95.13894522391394,3,0
7.009516991071,2,1
37.18265915001268,1,1
328.59289343656656,1,1
38.47242314827696,3,0
1282.1656214307397,1,0
1.4037744772084522,1,1
4.642088111685635,2,1
2.2175449186011456,1,0
15.552518679303992,3,0
11.025171133799372,3,1
2.29201149405855,2,1
86.26614815859124,1,0
4.94922927860358,3,1
325.588958959156,1,0
8.15312506710479,4,0
7.037756325192123,2,0
59.78375466756974,3,1
1.8965089727425326,3,0
9.099419631935755,1,1
14.03974659306812,2,1
34.60995714510732,1,0
13.889663284080786,2,0
42.22051076548055,2,1
3.3802898055981965,1,0
80.57614804883583,3,1
3.6736778771596135,1,0
7.028563255208361,3,0
5.993475095118585,4,1
13.784495752200387,3,1
20.16764476929338,1,0
251.9171783975623,2,1
0.12380574362961148,1,1
33.26615618755279,1,0
62.21326940565489,4,0
20.861483900218143,1,0
21.647459966695727,2,1
445.40230845045596,3,0
47.92778843989786,2,1
24.11621976999162,2,0
28.977787916288044,2,0
801.8061074091376,2,1
2.039306663036448,3,0
27.365898963635654,2,0
70.94965079139462,4,0
3.668197475924413,3,1
8.424016205453837,3,0
37.97878226300982,2,1
214.8090139172183,3,0
3.0603191678876867,2,0
4.33362673659805,4,1
12.30459254597841,1,0
0.8913966989727966,3,0
19.062210403623823,4,0
2.061641623999984,2,0
2.5079278241945775,2,1
124.46471207960022,1,0
133.98862882422065,1,0
2459.355786942694,3,1
15.810358881956661,4,0
31.237297011416654,3,0
0.10706263984852887,3,0
539.1778869084604,1,0
202.6333284700269,4,1
227.27746626786808,2,1
277.5361014944284,3,0
52.55354639646156,2,1
32.78832895046247,1,0
26.580152787974825,3,0
15.085235368015251,1,0
107.90824170265928,4,0
0.27672941094914805,4,1
44.74326319091179,1,1
24.93186611567122,1,0
1.7583416295508538,1,1
193.89535023709257,3,0
4.876642935069504,1,1
199.12134855019704,1,1
356.3684234359411,4,0
170.6046377102763,1,0
12.725776948036712,1,1
36.692066831414735,1,0
6.271387584990086,2,0
22.40532047268481,2,1
225.9208309219426,1,0
7.65994659984423,2,1
255.6271116006493,4,0
205.2571702932121,4,0
521.0176861564988,1,1
10.261691856837984,2,1
1.960457930901714,2,1
10.990295514647649,3,0
41.452676897219455,2,0
1290.4937489847364,3,1
19.624742523852202,1,1
0.39424885901292045,4,1
25.30302595616558,2,1
307.14481864967155,1,1
11.188413373002495,2,1
372.1806137054288,3,1
9.723140015666608,1,1
162.083133792779,1,0
0.4311392620153371,2,1
1.2554914067755885,4,0
16.281973920794535,2,1
5.192998104061314,2,1
280.56444625025586,2,1
4.161794966398641,4,0
73.55825780497244,1,0
4.526994516647975,4,0
29.423497984340944,4,0
56.11861962971541,4,1
1.2590332486979248,1,0
75.38970922401018,1,0
58.16454316171932,3,1
98.42262207405118,4,0
84.24349819278108,1,1
277.23737778719766,2,1
0.9647577944822565,3,1
21.28907801272236,3,0
6.690577463615539,2,1
1.1805011130278957,3,0
0.04536056024256613,4,1
31.211064242818868,2,1
3.7950932321559834,3,0
17.49507205226002,3,0
176.0300557744944,2,1
28.775387603577997,3,0
5.050895097229024,2,1
146.73842465425435,3,1
0.6437864342859606,4,0
131.82660832398767,3,0
305.0146467484237,4,1
3.7412773611486783,1,1
3.3368556920812997,2,1
296.00162756704816,3,0
1.0967556685636997,1,1
327.6296779685809,4,0
176.46678606406266,1,1
89.78071442594003,4,1
14.357990678881439,4,0
11.375315174000562,2,1
509.34252319883257,3,1
215.34375394847794,2,1
86.53819329083909,3,1
6.618150303505149,2,0
16.84004011720058,4,0
20.256707576104773,3,0
8.368292462724366,4,0
1.53702059701084,4,0
0.40336607845017386,3,1
151.96245181239175,1,1
0.7167705048829992,2,1
50.860095837382794,2,1
6.176303823952367,1,1
0.9382491407961843,3,0
254.37198440524037,2,1
2.453302593971173,1,1
304.5267358360071,1,0
111.64607531994024,2,1
364.9712113662195,2,1
47.383080297815496,3,1
11.94325770249393,3,0
91.65071860071072,4,0
1.2993384857222834,3,1
14.64416074428805,1,0
14.12964646978856,2,1
1.1153020669913947,2,1
135.4840275592598,2,0
35.808221539307084,3,0
11.847014844938883,4,0
91.12113209365066,1,1
1060.6410967224936,4,0
79.57028903689067,4,1
10.914105082326978,4,1
1466.779655162854,1,1
373.1974220190272,4,1
53.312755921481944,4,0
1.193493234691632,2,0
96.03942149429153,1,0
21.571027601622554,3,0
931.0145498664348,2,1
199.48643077576196,3,0
9.914776204481912,2,1
27.7364706534505,1,0
1182.8691765812048,4,1
7.205538802658353,1,1
60.16146092394254,4,0
276.1331824533789,3,1
26.001507016550345,4,0
60.718999527975605,4,0
2.3412891584618754,2,0
1.0570981228884075,1,1
192.25078813349285,4,0
16.816709591167047,3,0
4.90494519985523,1,0
2221.1734933219814,3,1
251.51548954014154,4,0
22.311015818118452,1,0
40.34366003951135,4,0
52.2484172153243,3,0
5.118750651208865,3,0
226.6062398954256,4,1
6.978947228288411,1,0
1.3696122999240457,2,0
503.35782482723346,4,1
1625.8515322787678,3,0
6.549720591731975,2,1
6.95762624256614,2,1
0.9973425375028344,2,1
11.040044854120916,2,1
120.97723090282943,1,1
67.56461367600687,2,1
149.13607000546546,1,0
35.31161097660737,1,0
1.0550489389863795,4,0
33.958157891659596,4,0
12.950733455544691,3,1
0.3888636100792151,2,0
21.705308359942407,4,0
0.38548537815476114,1,0
209.70471713355113,4,0
2.9417993986170416,3,0
21.991459679396893,3,1
154.37239308555587,2,1
64.02697790401622,4,0
751.5204358384664,3,1
2.428774326925894,4,1
