Time,Type,Status
3.2936425092562467,1,0
5.5745350046133,1,1
308.1751765969547,2,1
50.801905860777126,4,0
4.981291540206038,4,1
8.887542387597476,3,0
9.165281906670126,3,0
860.5624078480492,1,0
25.45302669736027,3,0
1.5558272589338566,2,0
161.48710413246093,1,0
1710.687605833772,1,0
852.2679147882629,3,1
0.08013326372503403,4,1
5.444320733622928,4,0
45.33892572106311,4,1
20.074037969608693,2,1
19.015276628326404,4,1
4.210362498084602,3,0
1028.2196661904507,3,0
10.787791895957996,4,0
7.1684086534374885,3,0
62.576692023379074,2,1
5.375678588862406,4,0
0.7654693645134354,2,1
0.7019552899742774,3,0
7.305541163328702,2,1
21.922139107791143,2,1
19.70235677499561,2,1
8.868755389396123,3,1
3.028077583707481,1,0
99.43329716022298,3,0
13.494803131206078,3,1
4.970548451276053,4,1
0.05624695774302097,3,0
2.7320817890062807,4,0
5.54212943636286,1,0
450.0447658865874,3,0
10.359858948824431,3,1
4.144998142224951,2,0
1.1755976646315018,1,1
8.127463267196733,3,0
78.45618191594914,3,0
6.40550603606451,1,1
4.141146712157223,2,1
27.00727346544376,2,1
34.333881851226,2,1
4.883534137506501,1,0
157.45901324463694,1,0
13.724270438208658,3,0
0.0705593448091781,2,1
0.4793404242941288,4,1
1676.8377739720995,4,1
41.11691003593437,1,1
0.681784862025525,2,0
11.007050892741953,4,1
0.8614059513850499,1,0
15.662518876825837,1,0
28.70377190573736,3,0
21.418117159781104,3,0
20.187520301647634,2,1
5.431034329242474,4,1
7.988685093909791,3,1
6.224684217473795,1,1
18.791085440685503,2,1
8.619672266257597,3,0
34.157622342290836,3,0
2.388330261876624,3,1
13.029073702901798,1,0
0.5330509077877847,2,1
0.5152597484187516,1,0
1.4314058436863197,2,1
2.496447737847945,1,1
0.3996950373257941,3,0
0.5359990436714009,3,1
14.271073377576895,3,0
123.03051054690548,2,1
91.11177641967124,1,1
12.21092440325164,4,1
7.609679585151752,3,0
5.192473746510391,3,1
10.77800404368315,1,1
77.65255377426517,2,1
12.489895087797686,1,0
0.14106000061601082,3,1
47.13755174472141,2,1
34.92321927077338,4,1
0.40545405914437993,1,0
36.732916728338324,2,1
0.43245754411776394,2,0
3.4737366938101406,4,1
0.4881668953104769,2,1
6.547598227772184,2,1
1.7958566951028794,2,0
48.83463760267183,3,0
2.6032236411790297,1,1
1.4867479061368982,4,0
0.8736520727351924,3,1
4.704228686608897,4,0
18.578789992501235,4,0
45.178955617509224,4,1
0.03308675774765419,3,0
39.66579536436786,2,1
46.27100524786016,3,0
250.57202685947763,2,1
0.9425906918896455,1,1
168.1326698091558,2,1
6.042812659276182,3,0
67.87469525948396,1,1
6.454013290681035,2,1
5.72751912837882,1,0
5.1670201797974435,2,1
26.69662091734007,4,1
18.892458098309017,2,1
37.6490951436486,3,0
10.06111829700095,1,1
758.7794575462083,1,0
0.1228456430433357,3,0
3.5412432666356906,2,1
0.45524309781003325,4,0
1246.5393561984038,1,0
3.3571813580793086,1,0
8.021505459762613,2,0
43.93436869849335,1,0
0.9651822058108802,4,0
23.766786538356865,1,0
13.379297424157548,1,0
5.055912363507369,3,0
6.91768916211353,3,0
5.243504026947315,1,0
3.520825535002879,1,1
1.7274527181804453,3,0
210.34286138801207,3,1
1.3604902066837357,2,1
8.917165410060939,4,0
1.7091591341578565,3,0
34.56533974144544,2,0
7.83894151885327,1,1
112.8772804538969,3,1
35.772959875538,1,0
0.38117717244001903,2,0
43.11268449349364,4,0
2.395539941291937,1,0
1.3974682623127974,1,0
4.605969893876564,4,1
1.6197053634784873,4,0
8.9409908260027091,2,1
4.984756243482194,1,1
9.931040179579753,4,1
1.0786079423394324,1,0
4.718189446505899,3,0
7.629138341681507,2,1
4.468486163333348,3,0
85.87574229681913,1,0
0.6707008288117132,1,0
1.9645855333539293,2,1
0.553787223116959,4,0
18.540066062112967,3,1
374.37084411810775,4,0
0.5840413882309433,2,1
1103.7270097384633,2,1
19.10666031346595,2,1
8.983412290932025,2,1
1.281207262833883,4,1
0.15107151463518814,4,1
1.835618674845951,4,1
138.50868904490042,4,0
3.611694032032729,2,1
15.441031529535197,1,1
7.104506869732346,1,1
1.4319903738956306,1,1
20.855711789796214,2,1
0.8640369613878897,4,1
4.127504790561635,3,0
11.045906857297355,2,1
81.0568468922921,3,0
0.7661995357218346,2,0
841.0988301992354,3,0
26.013538794633323,1,1
2.4083127108598785,2,0
12.789787083257071,3,0
1.0347779131149046,1,1
0.23384240476835394,2,1
387.10551606355443,2,0
6.059444874157404,4,1
8.677923854414892,4,1
28.700052192232967,1,1
0.8307023116325424,3,1
24.786413620810457,4,0
0.1084183652987912,2,1
22.831709105947148,3,0
0.20978937407816034,3,0
9.216030103351121,1,1
1.1169349132634647,2,1
0.08126679950622767,3,0
0.05019808254053999,1,1
43.74414331044562,3,0
11.071973877956934,2,1
9.81954163465684,3,0
2.093492169209283,2,1
32.576849584118555,3,0
206.03030402943415,1,1
8.15787912919981,2,1
1.0805703943673934,4,0
29.532398931794347,4,1
7.884211975782619,4,0
1.311198385553801,4,1
28.215018857002374,3,0
3.795408455931657,2,1
24.192143901515202,4,0
14.255450099232329,4,0
2.238974289055299,3,0
5.906182168860211,3,1
8.009781695549712,1,0
14.376107508854812,2,1
1.0470637912663912,4,1
28.672137369917298,1,0
0.46517028144016875,3,0
988.9638878183035,3,1
298.5286667687978,3,1
2.2162518542199945,3,0
368.33754869467947,1,0
5.3807825936543505,1,0
54.78079461482653,1,0
3.1885536102784933,1,0
3.417184609530836,2,0
57.43017852677476,4,0
1.8023261947462494,4,1
9.624524372868311,1,1
0.2657248321877521,4,1
3.4304076662367264,4,1
1.6368328191905823,1,0
1.3657664549094823,4,1
1.1212049375775708,2,1
1.0373246450705444,4,0
125.093717429951,2,1
20.441454322044134,3,1
0.05945083716568779,4,1
7.0205023068634755,3,0
100.59763702804321,2,1
0.8760347610479571,2,1
0.31795977076029464,3,1
323.14582107662955,3,0
85.47994875225785,3,1
39.26499935443749,1,1
20.059861977418585,3,0
24.196575964454745,1,0
2.7711836385979214,3,0
6.066689278212516,3,0
4.442733063980883,2,0
62.27731502424578,1,0
30.822959061900136,3,1
24.026923114292103,1,1
4.125151254169923,1,0
429.04491781918034,2,1
0.11354424472237389,3,0
0.4209328629066442,3,0
9.306811668684496,2,0
136.98251480997138,2,0
25.016363440875367,3,0
25.463029960343103,4,0
0.7283572287200683,2,1
5.418132443510058,2,1
7.341451546066698,3,0
1.0537553675948177,1,1
2.026118813399309,4,0
5.696000124769788,4,1
16.148945464269346,1,0
13.586703703191235,2,1
0.7040126246221893,2,1
2.7735362129469694,3,0
15.219668351379786,1,1
0.8770343747194215,4,0
72.7410071668979,1,0
15.203888067130764,3,1
2.018856034863473,3,1
42.727897571934626,2,1
9.121129139844372,1,0
15.133663978421565,3,1
1.1903031714052077,2,0
16.882888553137434,4,0
25.65648817173406,1,0
32.691011020685565,3,0
63.84424661303006,3,0
3.515998142554629,3,1
19.564391782378465,2,1
62.44201530755338,3,1
92.01509637195277,1,0
342.94157203714104,2,1
0.8048751743736778,3,0
27.17940721447872,3,0
5.8909087656411545,1,1
113.50998492862999,2,0
7.902906601858568,1,1
0.32543496032392843,4,1
123.43395398929152,4,1
6.620522561534604,4,0
5.157936079472763,2,1
4.683429659489775,4,0
2.2536897179917657,2,1
0.5456572861271941,1,1
42.62721975672941,3,0
1.0664560842712012,4,1
3.12339644335101,2,1
1.498049018596228,1,0
2.736596420034307,1,1
12.238521301563475,3,0
13.19395674802667,4,0
0.6011252906625187,4,1
0.2067016210405654,4,0
3.8368414257211603,1,1
6.214990089288733,2,1
7.000467232924605,4,1
1.3098542404538847,1,1
9.72197326989604,1,1
0.11224995183871718,1,0
1.5901997903993021,1,1
115.72751219849978,1,1
5.976472329804567,3,1
0.3611538338771974,3,1
207.7241153078693,1,0
6.673324648147533,2,0
2.495545466136679,3,0
25.376039851946015,3,1
3.626176388672156,1,0
7.5920285799551825,1,0
9.323683870276124,3,1
1.0131237036324494,4,0
29.474877405276064,4,0
17.37986011988558,4,1
0.2240203127974041,2,0
4.968686861751641,3,1
43.21468275525894,3,1
4.852690498168407,1,0
1.225745902510481,2,1
1.8965896124288895,1,1
0.4034573421034598,1,1
4.164503872144471,3,1
15.529803879197472,2,1
0.5213756628280717,2,1
1.1961631442364677,3,0
17.47849540180071,1,0
7.063477763076343,1,1
21.91051615301367,2,0
7.4500010078947225,3,1
1.0583723480667693,2,1
3.063048499451861,4,1
551.0364947686786,2,0
23.475119187466266,3,0
61.72331769005428,2,1
2.7868562498454903,2,0
14.788540415675937,3,0
5.247395126912612,2,1
69.37826610916518,3,0
88.6220253452638,2,1
6.865113841658825,3,1
8.92818853394294,2,1
16.600565587519515,2,1
8.19814782906568,3,0
97.4904589692868,2,1
1.3747694422800003,2,1
12.019636947421446,3,0
54.15890150054414,2,0
13.711312956964946,1,0
9.87256213386792,1,0
180.3361657362058,1,1
8.243974956271325,3,0
0.01297948518472834,1,0
716.4187291995132,1,1
26.119686578462233,2,1
10.447699718728646,4,1
17.703150182270907,4,0
33.330367371540795,2,1
1.016835238511495,3,0
156.50685867698635,4,0
3.443662537852738,2,0
0.35738310273528145,4,1
28.190154719077416,2,0
13.186557438291247,1,0
15.365285557924443,3,0
121.77963294686657,3,1
7.60387084851575,1,1
24.216691648287892,4,0
0.961390257546906,2,0
25.73516204471873,2,1
16.195147924541157,4,0
0.1770056136256872,1,1
239.3399261824812,1,0
68.52493960275159,3,0
23.799346520476607,1,0
45.25374655699177,2,1
1.734815512358041,4,0
100.49142166952883,4,0
2.058032242258133,3,0
71.5588208284768,2,1
6.8417161639222,1,0
3.465257988981879,1,1
3.8772266987899746,4,1
13.421436965938568,1,0
11.275539895439676,1,0
2.8726883981531,4,0
270.184424375813,2,1
8.042128802522793,3,0
0.6259550417650159,3,0
5.387121835416511,4,1
29.76869925340902,3,0
2.270489448831695,3,0
555.2439921154462,4,1
939.3828279418473,2,1
1.516697282301553,4,1
27.27880161849398,4,0
22.225176977967262,2,0
539.2154658764014,1,1
208.77036123036123,1,1
4.666470045965953,3,0
35.753553679335845,1,0
736.0190349548046,3,0
2.9994424030766758,1,0
5.416410323403929,2,1
0.9523153031642024,1,0
0.6287622573708349,1,0
8.647602216051913,2,0
30.83855500188929,1,0
36.614672931136255,1,0
16.531298934831856,4,0
140.54370119915134,2,1
6.590249478456177,1,1
5.861627222813535,3,1
19.195846745239646,3,0
4.0905846675196615,2,0
32.965610954089954,1,0
5.902780470329961,4,1
10.07003174364512,3,0
2.472733769819257,2,1
1.7613696090718043,4,0
4.889782855102105,1,0
51.180664236526454,3,0
4.971228396088545,4,0
166.36175797107958,3,0
13.290909879651412,3,0
125.42576899516324,2,0
12.594942467237765,2,1
0.6732439480166529,1,0
1.1021716228222216,2,0
1.195173663715528,3,0
0.36541593998100785,1,0
0.9375054604598005,1,0
8.185268863716448,4,0
13.675357448693232,1,0
76.20938825601218,2,1
136.5287909335554,1,1
0.04022509461973067,3,0
113.49173845426967,4,0
1.9068717302441327,1,1
7.977867105353131,1,0
32.70521025698653,2,0
1.0158002207729644,2,1
2.744877354965156,3,0
10.764281042574474,1,0
26.045950049245636,1,0
1.1078632289771149,3,1
64.57926397157533,3,0
20.049235885831962,3,0
2.6232219343023835,1,0
397.9854897774341,4,0
132.38203960109882,2,0
109.45167480969661,1,1
0.015331782598267799,3,0
80.71007865214625,1,1
3.0090908618785837,4,0
17.48950824383787,4,1
25.765878075252,2,1
16.212761407799785,4,0
23.309916343517,1,1
50.917106378906126,3,1
0.4467500833506447,2,0
25.584240861309766,3,0
1.4947072182000452,3,0
0.029749675735994685,4,1
1.1376721919912165,3,0
0.881520298927613,1,0
16.45662711274923,4,0
3.201767592360459,2,0
3.3836565339357323,3,0
0.3174566078189429,3,0
11.22786133565714,4,1
0.03674304968544831,3,0
29.761540167200778,2,1
323.70378501390235,4,1
0.32438647661928255,1,0
0.133713015911884,4,1
69.2794050960782,2,1
25.343941692866128,2,1
234.18697135778459,1,1
2.9627957158355773,2,1
12.931344734488325,4,1
1.1043124966961588,2,1
17.098070617745805,2,0
2.1984159205700733,3,0
7.042327563085784,1,0
13.727325708616126,3,0
0.1621388444628169,2,1
32.3170968000819,3,0
15.916971357873242,4,0
0.5463862255506963,1,0
9.857603660437041,4,0
68.98929621357792,2,1
5.764166410530577,1,0
107.85215368062491,2,1
353.21537333309647,4,0
0.17138801309476268,1,0
7.214843087871436,2,1
4.28148576777508,2,1
18.35814153501215,4,1
2.4104063236219733,2,1
12.596376504700075,1,0
0.735553674472252,2,1
0.3166963758055697,3,0
6.3006504113352095,3,0
10.155706675014516,4,1
93.93706928906072,4,0
4.378768220866869,4,0
2.5081725905530194,2,1
12.51883606572395,1,0
32.42692275762373,1,0
71.72122296399232,2,1
0.5087886212023418,4,1
1.1052870678465818,4,0
14.8160425929618,4,1
2.514063761161555,1,0
67.37693818472776,4,1
16.050614991831974,2,1
175.8536123878976,4,1
14.85037037890206,4,1
109.13434608834237,3,1
0.759997412052919,4,0
0.5949065366088052,1,0
0.07593960762743476,2,0
17.22579901914423,1,0
2.416140767752783,4,1
21.702321470488823,2,1
7.627731545274628,2,1
32.29793952381009,3,0
10.769526422628331,1,0
2.662376417524712,2,1
1.3990618843432352,2,1
0.7734762770606731,3,0
28.292581537647266,1,1
6.9426497846680055,2,1
25.683074011946704,4,0
31.152264548167274,2,1
2.3091803971357754,3,0
25.14051584483233,1,0
22.732999121121782,4,0
5.695567531822461,2,1
6.295823340221064,4,1
0.8720570211224391,2,1
16.73076247696721,1,0
36.13140842854583,1,1
7.569145366291388,4,1
0.23259032152210998,4,1
39.3919607263334,4,0
23.839842069293837,1,0
14.423852563256524,4,0
33.367344471237445,1,0
2.803137874359748,1,1
0.6853814616033451,4,1
112.18600153077567,1,1
1.5973326557938325,2,1
7.638183502743928,2,1
17.510633357857696,1,1
62.84594365220489,1,0
0.16089096805182643,1,1
1.1837564955454813,1,0
14.14501840963561,3,0
25.91032583774126,3,0
10.727218968761754,2,0
10.385838976715311,3,0
293.57622359501585,2,0
41.63096157395437,2,1
25.78287504735279,4,0
0.08104912613662023,4,1
0.5952083137487457,1,1
8.0456878077875,4,0
36.239975811503726,1,1
76.27790006403086,4,0
19.483257069120654,1,0
4.760532175252878,3,1
14.229227384204899,3,0
21.86280733567981,1,1
61.547787051094616,3,0
6.700604465488524,2,1
2.519260894275169,3,1
126.27758513020572,3,0
1.4237248298040301,2,1
14.239561310848245,3,0
1.7143512838420734,1,0
0.9865896223734966,2,1
7.687208172454367,2,1
0.24812667428799592,4,0
6.005629940623483,1,0
48.50770429100902,1,1
9.735784874962997,1,0
2.294732643971023,2,1
23.1609176195959,2,0
60.94354059924933,4,1
65.6187682644561,1,1
0.3657950249857378,4,0
2.8920139120547974,1,0
51.893101881875324,2,1
1.8623229393178042,3,1
49.964629443024975,4,0
3.6787865047098096,2,1
23.262602873290334,1,0
4.734194951900482,4,0
18.17588533772172,1,1
96.33109147279269,2,1
46.33840808076217,2,1
19.842798515769978,1,0
6.739606734155072,3,1
1.5015927710829875,2,0
0.7093671373784141,1,0
5.003516500778556,2,1
27.0533014943372,4,1
2.3748187842393973,2,1
104.95323273550332,1,0
0.6757447660714201,3,0
25.10039268218052,3,0
0.6310616817132362,3,0
18.79627720657619,2,1
71.84937403195461,2,1
2.000429711612748,2,1
74.71656925235642,1,0
20.16019262720635,4,1
10.288847199277797,3,0
3.334667559035243,3,0
1.6184752741088464,3,0
250.8543105792525,3,1
0.6965140977797939,2,1
7.18663587479692,2,0
8.086746525874519,4,1
5193.793236364599,4,0
12.739235324516798,4,0
5.260496917166408,3,0
0.1733301586715318,3,0
9.046852130278175,3,0
1.0138691339463188,1,0
86.17047026501993,4,1
66.95621989544414,2,1
0.5745381588611175,4,1
1.4301208397266396,4,1
2.2041759674054293,2,1
38.68909337809494,3,1
146.9609943524369,2,1
1.4771785147958667,3,1
50.82319306603289,4,0
79.51031737851703,1,0
11.509613306907655,3,1
34.42347691316449,1,0
75.85216113583101,4,0
11.090593527399154,2,1
2.08868492033328,1,0
0.2500036912328464,4,0
0.09036359447841166,1,1
1.248522374467158,1,0
2.8129769980457997,3,0
0.8362752399832991,4,1
62.33918690122258,4,1
17.886484296034343,2,1
0.7021521369623973,4,1
23.74673171831786,1,0
0.8168117758568654,3,0
2.018336802004897,1,0
0.41191396692340726,2,1
8.260323008130127,1,0
3.316596987305576,4,0
63.03779120836411,3,0
0.4394098030311018,1,0
10.208225215268389,3,0
0.46956051208038335,4,1
0.20102225005281896,2,0
0.964315875457412,4,0
1.3738994894937222,2,1
4.238010082295056,2,1
15.628528876717247,1,0
60.74496876041581,2,1
223.25008639321774,1,0
84.14144286531851,4,0
0.7523700696502449,3,1
1.0835349571588273,3,0
41.00859103575766,1,1
0.09843280106499575,3,0
7.86952090568991,1,0
0.4305051781104418,3,0
59.36828526984028,1,1
4.958081976907828,3,0
1.635651640549015,2,0
57.41223474952549,3,1
6.815288297761358,2,1
321.6636108762742,3,0
2.50841003052513,3,1
165.73837938449563,4,1
157.28669189875188,3,1
1.1549823518606839,1,1
33.024065799124585,2,0
4.313268967040628,3,0
28.784932182590854,1,0
1667.3933972079872,4,1
0.31013787106457114,2,1
137.2038902515639,2,1
0.4941322889681331,1,1
24.54349784745175,1,1
833.3267968179432,3,0
97.360801355962,4,1
5.6169550851798915,2,1
22.901915413033745,3,0
41.87805968208705,3,1
0.37140331743822624,4,0
15.952574985146509,2,1
7.350664470399021,3,0
1.5675326629302377,4,0
15.240260782815376,1,0
0.1197924557805439,3,0
86.26492053746708,1,0
0.7193210217698242,3,0
4.49352078357047,3,1
22.530379077018964,4,1
3.6837424613350254,3,0
3.2493952637585086,3,0
35.06273658422894,4,1
11.265674746259178,3,0
26.609611105530462,3,0
22.72096398319552,3,0
1.6459678246295588,3,1
6.563793772566948,2,1
25.544039799719723,2,1
2.0440263308887876,2,1
0.6542988507211558,1,0
5.716312170544521,1,1
11.484405187401459,1,0
5.709175091421085,3,0
0.13643627875580688,4,0
0.13425086873081765,3,1
61.70859704012863,3,0
65.3999648135973,1,0
26.058377742414507,4,1
1.8887052811396574,4,1
1.1586126946092632,2,1
6.256426777734055,3,0
29.959633183333782,2,0
45.93624525874304,1,0
426.0828303653685,4,1
23.83324987754808,2,0
4.345342512404176,3,0
4.64700448851121,2,1
526.6295791609667,4,1
0.20096252395901257,3,1
258.2183846805747,4,0
4.932569108952742,3,0
0.8006734055016032,2,1
9.953132955664795,3,0
12.514085067334165,4,1
24.557895601270733,4,1
2.4051061382910324,1,0
3.8946475322500422,2,0
44.06308832862845,1,1
33.61663733994603,4,0
35.94176173989859,3,1
1.916808242971724,2,0
33.40005651480262,3,0
3.128496431920857,4,0
51.06317001581613,4,0
11.450753564831027,3,0
3.9761073136415015,4,1
85.64148846915104,1,1
129.7229208893932,4,1
2.5963423165014903,2,0
