Time,Type,Status
68.5604896371752,4,0
84.43081738055831,1,1
72.52482984382168,2,1
187.60947127861976,2,1
168.25223184335877,3,0
171.06120926066063,1,0
115.97769717958266,3,0
102.05887522170016,3,1
51.24132372617234,3,1
106.0718455108991,4,0
64.5660095077258,1,0
20.095447271883344,1,0
22.72225052532354,1,0
26.42341476882018,4,0
24.976256470548826,2,0
69.75494705230666,2,1
102.22058279006438,2,0
45.2766462964181,2,1
73.32723770606724,1,0
141.54955038021106,1,0
114.8849349530344,2,0
187.34096456400923,4,0
74.68964844745835,4,1
136.11035013896117,2,0
86.08603025169482,4,0
75.49170424332426,4,1
76.76134628787594,3,1
179.169157315155,2,0
127.46029960676735,3,0
122.38823343724646,2,0
77.17365140725369,3,0
96.5993117938602,3,1
53.31574978868813,1,0
100.77026835446172,2,0
98.68146526604357,3,1
51.999868618221925,2,0
86.58948988813752,1,0
223.9429244209437,2,0
138.52531633452065,4,0
30.131367971798866,4,0
40.14014423165273,1,0
111.8890989753745,3,1
125.46079242137709,1,0
173.92899224295374,4,0
139.30872606073513,1,1
161.32202903130909,4,0
97.04125250992955,4,0
80.19393767187302,3,1
28.15139793505615,2,0
6.657495216148251,3,1
81.85318995804901,1,0
76.21283650796006,2,1
208.44244119379468,4,1
57.917640697780485,2,1
34.72069759427404,4,0
172.377750634959,4,0
103.16301511053523,2,0
51.34786056849372,3,0
140.8174196801034,1,0
100.2506302548166,1,1
121.35888672159399,2,0
97.77141433167571,2,0
48.18748982182314,3,1
167.94110167292044,4,0
155.1895358557011,3,0
50.54561265935619,1,0
51.37270243573743,2,1
84.43102289296061,4,0
87.2624278316759,1,0
93.73236120618114,2,0
68.803102821550425,1,1
20.371635501536588,1,0
37.06314932646788,3,0
160.77293546909615,3,1
8.38896993138344,4,0
100.14549515484457,3,1
69.60114539239437,2,0
151.04802982676816,3,0
61.08540016496359,2,0
55.02978510980993,2,0
204.3753178458271,1,0
75.34241587244098,1,1
57.737497953546445,1,0
154.32212558269705,2,0
208.917607134463,3,1
15.8537514761416,3,1
100.52536396947491,4,0
81.69026363458192,4,0
93.01323969990457,1,0
76.3285825924194,3,0
176.62442609510958,4,0
106.5800022108012,3,0
38.52464651592,2,1
86.80749434180423,4,0
63.84217117271768,1,1
155.85387296603852,3,1
53.73229358147855,1,0
61.97836396129303,2,0
73.09090927740947,4,0
36.98785279298785,4,0
137.50082765104602,2,0
32.604629998217796,4,0
34.220627066676535,2,0
62.01110870498039,2,0
55.25015808276097,3,1
133.93146810965752,4,0
111.2938387206836,3,1
135.685106787882,3,0
102.71424048353775,3,1
254.24190944498548,2,0
113.87479431883496,1,1
98.85915662450967,2,1
111.01864333304685,3,0
43.3112303448054,3,1
54.76950746468804,4,0
106.60871260357835,2,0
59.39229753597659,1,0
20.592340528054997,1,0
67.97479222527072,3,1
122.48097104950206,2,1
4.123167934978417,4,0
134.09495037787548,4,0
103.81788878002341,1,0
132.0659733716499,2,0
118.34450445892146,2,0
89.86725168071223,4,1
101.02857482483616,1,0
44.36621479549946,1,0
161.27655624995222,2,0
90.8076879386707,3,0
139.46850117817922,4,1
80.64558249449138,3,1
91.43673437476959,4,0
57.41845995226781,1,1
123.29168004531353,4,0
88.06545001036723,2,1
97.58156303556248,2,0
32.40403322921719,2,0
34.0173429641369,4,0
94.24671107255982,4,0
175.55159584977932,2,1
92.48428253031757,2,1
17.540100937136813,3,0
79.13512972855007,2,0
116.68377958546827,4,0
223.11919241368508,1,0
186.10357781027727,4,0
28.382849942957204,4,1
134.46023625152023,4,0
46.21535205582568,4,0
74.49906621355952,2,0
66.64186678344109,2,1
41.31169314032872,1,1
70.46664506490312,3,1
26.209583447805603,1,1
89.41677627430023,2,1
37.49415031160644,3,1
112.14655624520393,3,1
150.3003746778848,3,0
55.12950739927282,1,1
77.13086699811379,1,1
98.11041781761088,4,0
87.44972275748218,2,0
100.83951774775693,1,0
132.68711682127855,2,1
117.20274368079654,3,1
64.78162534351537,2,0
35.54929770334368,2,1
32.5507674753087,3,1
215.39904407981157,3,1
217.53930208947872,3,0
27.372033553494756,4,0
5.643465077892521,1,1
70.16865345282213,3,1
36.36930498026512,2,0
112.36812674936927,2,1
175.36046590635453,4,1
93.01509423559469,3,1
129.9983526698921,1,0
129.79408204425513,3,1
66.2374331903512,1,1
162.9359647943357,2,0
37.94711048323777,2,1
12.803817543256862,1,1
145.6269426189113,2,0
133.12944482766477,3,1
190.91870534415,3,1
57.909174346654666,4,0
228.56435258748502,3,1
144.83626282085174,3,0
58.08394877114813,4,0
148.092713097925,2,1
96.05483349317889,1,1
96.44695592391793,3,1
28.315280065540716,2,0
122.3611012895859,3,0
78.22756025440972,1,0
86.4842807065752,1,0
134.25949138556874,4,0
29.46963521147246,3,1
99.5451294437759,3,0
76.88086569098972,4,0
115.86313181809254,2,0
31.16368990389537,1,0
90.39247491025286,1,1
65.94828338923294,3,1
146.81520000888233,1,0
72.42352135676917,2,0
83.16404342129083,1,0
92.38099020294061,3,1
36.508826158614006,3,0
64.8611560236804,2,1
40.99439329985063,1,0
75.95792009771031,4,1
77.3372234758255,1,1
54.241509897731824,2,0
81.55635444330188,1,0
71.45464726899013,2,1
89.01541753812569,3,1
63.89579794497566,3,1
58.01763572437996,2,0
74.69294492170738,3,0
57.79578853929033,4,0
84.27440434944602,1,0
113.46599559746781,1,1
78.9402945708229,2,0
86.4734244935761,4,0
59.785281513716484,1,1
101.29600997056829,4,0
100.52173843933122,1,1
119.49671128533,4,1
